tweet,label
8220thedevonclarke i swear if i see any snow tomorrow 8221 bruhh you sound like a basic white bitch,1
ugly ass hoe wanna be me so bad bitch gone on 999665039,1
seeing ugly bitches get pregnant let us me know that nigga swill fuck anything with a pussy alcohol is no longer the excuse you was pressed,0
rt juanndacut porn ads be convincing afclick here and 30 bitches will appear in your bed you damn right ima click that shit nigga,1
rt thecoreyholcomb no man has ever aborted a baby even if he have her  on it abortion bitches will soon meet god  they baby to face th8230,1
scottferrall howardstern photos kate upton cheers on the yankees at last nights game ,2
money cannot buy you love so i do not pay for no pussy,1
rt drugsforsteph wifey material does not come often so you better recognize when you have yourself a rider before you end up with a hoe,1
roll tide bitches,1
such a sucker for some oreos,2
if u got yo shit pulled upp past yo bellybutton you are too old for yoga pants bitch it aint 1983,1
abed looks like he has to take a shit bro pic brolic boyswhotakepicsinsuits tie swag hoes on us ,1
 beat the pussy up till its red like rosters and after i fuck i get to moovin like the hoovas 1040784999665039 ,1
rt hoesscreamtessa lots of bankrolls 128184  hoes 128131,1
summerdawn1996 nudesaremylife omfg that is mine faggot,1
rt kiddsmypyt you have a new boyfriend every week tf you doin hoe,0
if you are gonna be a hoe then do not look for relationships you lost that privilege when you decided to be a hoe,1
rt ilgdaily i ama get wifey not cunt who spreads legs for anyone settle for nothing but the rarest difference better you and me laughing my ass off,1
 is this jody  the niggah that got ma boo pregnant  the niggah that cannot take responsibilities as a ,1
rt presidentrjrock fuck you bitch i am actin brand new 128526,1
"correction
when the sky is yellow death is upon us no i am scared",2
rt letsquotecomedy trying so hard to resist the urge to smack a bitch ,1
that bitch flawless af,1
gorgeouscamry ight bitch ima see u,1
hood niggas and bitches love emojis lmfao,0
yes rt merky no rt huffposttaste will you buy the new caramel apple flavor of oreos  ,2
stupid teacher talks to randymower like he is retarded,2
8220lopezwhs you little stupid ass bitch i am not fuckin with you 1279258221,1
man this bitch smells like cheap lip stick,1
curiosity killed the cat bitches gunna die out here just to see my head game,1
1mannyonly iamadamg jennyreyes42 bitches will be bitches,1
now i seperate from niggas i do not trust niggas that am not starve wit me and all the bitches i did not fuc ,1
i made ya bitch sicc wit that one 128514,1
rt buckm00se kill this beaner,0
"rt tbhmoose a girl tweeted you might be ghetto if u bring food from outside into the movies

no u might be stupid if u pay 499 for a b8230",1
poeticsuccess i hate when strippers tell you they are dancers hoe ballet dancers do not pop their pussy to beethoven you a stripper,1
rihannas favorite thing about white house visits my president being black  solidarity poking whiteynot wise,1
rt bigghostltd shit hoes post on instagram pt 1 ,1
saltine crackers for dinner lol sad lyfe,2
so many bitches think they are so much hotter than they are,1
legion of jig 128557128557128557,2
1300 for the eggs sunny side nicca  eastsidedame,2
rt steadmanterri wheelerkashhh tf bitch lol,1
pornandroidiphoneipadsexxxx  latina  latina chick gets her pussy pumped ,1
if i straighten my hair it is gonna be long and the hoes gonna hate 128553128514128514,1
rt truetorontogirl i am woman hear me bitch,1
"rt lovemydogduck falling in love is easy 
its falling out of love that is a bitch",1
basic niggah in his basic clothing,1
rt jaytee92 8220armanibliss this ghetto jeopardy shit wack 1285338221,1
rt revenant0202 seriously florida a vote for charlie christ is a vote for taxes and ebola,2
man stop acting like faggots and go for the win kaepernick7,1
i am not the type to fight no bitch over a nigga im the type to say fucc that  take his bitch 9995128514128527,1
munching on ww crackers  studying nycs trans syst since nyc  i have not had a thing in over 15 yrs clubinsomnia vacay,2
128514128514128514128514128557128557128557128557rt kfromtheg mexican bitches shaped like silly puddy,1
rt dril night time falls im corie latin now a man of intrigue i place a bird feather into my glass of scotch and i never do posts ab8230,2
my niggah,1
 i do not like when niggahs be like  where yo bitch at   na i will check you on that idc who you is  mine you ,1
rt beaadawgg why do the trashiest really ghetto girls always get the most likes and comments on insta boys up and down their pictures a8230,0
8220fukkntyler lilaerii lightskin mf lmfaooo8221 ight white bitch lol 128299128299,1
rt kjfeliciano vivalamarley yea dem hoes crazy,1
robincoldiron those god damn bitches smh run away,1
rt 4200savage since a yungin bitch i been nat nigga,1
one hoe be fine as fuck and the other one be ugly than a bitch,1
every real nicca need a real bitch jayfacts,1
prettyflacko21 taking off like a bitch bra,1
a basic bitch will piss me off every single time,1
rt ian0012 dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in 8230,2
bruh theofficialeg10 soo trash,2
mightyy23 i do not fw that nigga he pussy,1
rt mshomicide i got hoes i got hella hoes128520128111128514,1
dis broad done tagged dis nicca n a video of his sis giving dome  tragic,0
vaginaaholic deeschronicles ie do not make a hoe a housewife,1
couldnt pull my nigga in ya wettest dreams hoe128526,1
"rt yennnonay  these hoes am not loyal  

duhh bitch she a hoe ",1
rt bananasunshinee people love to try to confront you yes bitch i said it now what128524,1
rt rickygervais humans are genetically closer to chimps than chimps are to gorillas but we are all apes have a great day you clever twe8230,2
rt dearleader10 you value yourself because someone gave you a title i value myself because bitch i am clutch i win,1
red bitch with me dark skin friend callin talkin bout come and get me,1
8220coltscommunity pacers nflcolts indystar chuckstrong goldswagger 8221 thats awesome 1279361279441280771280769757 hoosiers,2
rt yaboylilb rides into the pussy on a gym class butt scooter ,1
when jake was mad happy and hugged muscle faced renee russo at the end of 1 i was like yeah them bitches bout to win it all,1
rt doprettyshiz this bitch just blew my high 128564 and i was high off all of these drugs 128138,1
rt destrothenoble i do not support that ya idiot and if i am a teabagger you are being teabagged openwide nekolin 1sleepinggiant,0
got ketchup on my swim trunks sum bitch,1
austing1135 your the one keeping me up faggot,1
i am pussy whipping these hoes,1
rt ayeedeb ray j is the perfect example of what happens when you give a lame nigga some pussy,0
lauchiemac fag,1
how this ugly ass nigga gets more pussy than me ,1
smh you dreamed i was a faggot wow rt cocainemodel my dream lmfao start from the bottom  up  itsnotharold ,1
rt stillandru white ppl will call mexicans beaners and claim they taking their jobs but have sugar skull tattoos ,1
would not be such a bitch if people did not piss me off 247,1
diggyrozay she the only bitch that stayed loyal 128554 she a keeper bro,1
rt kushdace so to them side hos that know they the side hos we need more of ya,1
i want me a coon ass girl lol,1
i got yo bitch dick whipped,1
you are a stupid fucking bitch,1
rt tanakacallen tndyy awwww my niggar thank you so much sure means a lot 98259825,1
can this bitch hurry up ineedmyeigth,1
rt dubtheproducer vsamone dudes probably just think eating pussy is sucking on pussy lips 128530 laughing my ass offo,1
rt robdelaney girl i wanna rip my dick off and throw it at your pussy,1
rt kostaskarelis cincy fans talk trash about the city of cle and then root for the cavs like they belong stillcle cleallday gobrowns,2
she say she can do that same thing as 5 bitches ,1
rt rayyyzor i call this the 100gram sugar delight or a heart attack it is a poptart twinkie  a honeybun ,2
8220highclasscapri whatevaittakes woke up and bitches was not here lol8221i was not angry wit my hoes128514,1
gillisseth bryce where you at bitch,1
i hate ghetto bitches with a passion,1
lov3tadaisha 128514128514128514128514128514128514 i gotta keep my hoes on private,1
bloggerboxing yeawhat did it do for maidana it made him a greedy faggot loser atleast broner is black,0
rt yankees you may cry after watching the derek jeter gatorade ad  ,2
rt nikkilenn i promise the last thing you wanna do is be a bitch to my sister in front of me do not poke the lion ,1
here this nigga go rt zigzagsxkush damn dark skinned hoes be havin all that ass but be lookin like pokemons 128553128555,1
the last atbat at yankee stadium thanks for making it a good one captain farewellcaptain ,2
ion like doll face hoes,1
thegreatest10 my problem is that i love bad bitches,1
things4flppl yankees like florida state not floridians,2
it is unbelievable to me that there are americans who refused to kill the okies that means all americans weak willed trash,0
guys i just walked into an office and the secretary has a bird looks like i may just find out for myself ,2
rt tylerweddle23 8220sexualgif i hate that hoe already 128514128128 8221 128514128514128514 this shit cracks me up,0
shouts out to my down ass bitches who never give a nigga a hard time,1
rt kishtwistemup life to short to be salty get u some pussy be happy,1
damn the bad thing about having side hoes is you cannot get mad when they do not hit you up all day 1285309995128554,1
rt woodyafc maniac3x whiteponyjr laughing my ass offooo what a bunch of fags,0
everyone thinks that i am not the person on my id like look at my moles i do not understand like i colored my hair what a big difference,2
huntermoore nigger,0
cannot stand ghetto ratchet ass mofos 128078128530,1
a nicca is hungry as fuk,1
the bitch who shot cj is going upstate 128079128079128588128588128591128591 now he can rip 128124 ,1
